GO_ID	GO_Description	GO_Type	fold_enrichment	qvalue_norm	program_component
GO:0032615	interleukin-12 production	BP	2.8256651969328255	0.0695993174024406	consensus_peak_C2
GO:0032655	regulation of interleukin-12 production	BP	2.8256651969328255	0.0695993174024406	consensus_peak_C2
GO:0034341	response to type II interferon	BP	2.468433455763851	0.06950850487808537	consensus_peak_C2
GO:0071407	cellular response to organic cyclic compound	BP	1.4978350592653908	0.06950850487808537	consensus_peak_C2
GO:0071902	positive regulation of protein serine/threonine kinase activity	BP	2.0290134729400537	0.0694668091538694	consensus_peak_C2
GO:0010657	muscle cell apoptotic process	BP	2.4657468581231456	0.06942825543755696	consensus_peak_C2
GO:0034762	regulation of transmembrane transport	BP	1.5458588917903124	0.06905216516752231	consensus_peak_C2
GO:0009653	anatomical structure morphogenesis	BP	1.1758202107499085	0.06869714845345361	consensus_peak_C2
GO:0034248	regulation of amide metabolic process	BP	2.5923950508708495	0.06851113269392624	consensus_peak_C2
GO:0071495	cellular response to endogenous stimulus	BP	1.2955071982855004	0.06851113269392624	consensus_peak_C2
GO:0010874	regulation of cholesterol efflux	BP	3.968768823876318	0.06818607762447036	consensus_peak_C2
GO:0043065	positive regulation of apoptotic process	BP	1.521431266486678	0.06711234011010278	consensus_peak_C2
GO:0001894	tissue homeostasis	BP	1.7085378777206923	0.06704434240605507	consensus_peak_C2
GO:0060249	anatomical structure homeostasis	BP	1.7085378777206923	0.06704434240605507	consensus_peak_C2
GO:0007167	enzyme-linked receptor protein signaling pathway	BP	1.3251289348773836	0.06689500823340593	consensus_peak_C2
GO:0050848	regulation of calcium-mediated signaling	BP	2.2843761720614366	0.06670747534953031	consensus_peak_C2
GO:0061448	connective tissue development	BP	1.592512949183649	0.0665702728808416	consensus_peak_C2
GO:0061041	regulation of wound healing	BP	2.105357590514161	0.06647249791584445	consensus_peak_C2
GO:0106027	neuron projection organization	BP	2.1811020622378785	0.06637775755493172	consensus_peak_C2
GO:0055021	regulation of cardiac muscle tissue growth	BP	2.3873450334095128	0.06635011519866875	consensus_peak_C2
GO:0061028	establishment of endothelial barrier	BP	2.956194790740934	0.0662805296658659	consensus_peak_C2
GO:0002090	regulation of receptor internalization	BP	2.260722303244587	0.06584517785147605	consensus_peak_C2
GO:0034205	amyloid-beta formation	BP	2.9321135708406585	0.06580535905713696	consensus_peak_C2
GO:0061756	leukocyte adhesion to vascular endothelial cell	BP	2.926505132672466	0.06564320113303013	consensus_peak_C2
GO:0048259	regulation of receptor-mediated endocytosis	BP	2.0858340042521846	0.06561241809088743	consensus_peak_C2
GO:0010656	negative regulation of muscle cell apoptotic process	BP	2.9193539013345493	0.06551188573576111	consensus_peak_C2
GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	BP	1.911358763528686	0.06539310946097915	consensus_peak_C2
GO:1990928	response to amino acid starvation	BP	2.8843626822741437	0.06448480159391488	consensus_peak_C2
GO:0032024	positive regulation of insulin secretion	BP	2.3297967620204574	0.0640318755240431	consensus_peak_C2
GO:0034250	positive regulation of amide metabolic process	BP	3.681689309217938	0.06383561379966493	consensus_peak_C2
GO:0010595	positive regulation of endothelial cell migration	BP	2.0554718077348073	0.06383561379966493	consensus_peak_C2
GO:1902993	positive regulation of amyloid precursor protein catabolic process	BP	3.661213523238352	0.0634304429084969	consensus_peak_C2
GO:0043549	regulation of kinase activity	BP	1.5380448022578446	0.06334611952723553	consensus_peak_C2
GO:0042982	amyloid precursor protein metabolic process	BP	2.4439208647905355	0.06322956845430255	consensus_peak_C2
GO:2000737	negative regulation of stem cell differentiation	BP	3.6288299962574997	0.06295988215241843	consensus_peak_C2
GO:0044087	regulation of cellular component biogenesis	BP	1.3203755699335618	0.06269987656384572	consensus_peak_C2
GO:1904019	epithelial cell apoptotic process	BP	2.4156007789414544	0.062309487723969346	consensus_peak_C2
GO:0045859	regulation of protein kinase activity	BP	1.554188835026925	0.06224331486231413	consensus_peak_C2
GO:0035633	maintenance of blood-brain barrier	BP	2.788751861588211	0.061988735417467786	consensus_peak_C2
GO:0042995	cell projection	CC	1.1912871395601776	0.061814231759766664	consensus_peak_C2
GO:0015732	prostaglandin transport	BP	3.541010026078828	0.061701356384435614	consensus_peak_C2
GO:0010613	positive regulation of cardiac muscle hypertrophy	BP	3.0766078676259556	0.061701356384435614	consensus_peak_C2
GO:0007589	body fluid secretion	BP	2.2668140273784676	0.06167148873037137	consensus_peak_C2
GO:0097062	dendritic spine maintenance	BP	3.5203875184650686	0.06149525949001573	consensus_peak_C2
GO:0051338	regulation of transferase activity	BP	1.487244615552229	0.06149525949001573	consensus_peak_C2
GO:0008277	regulation of G protein-coupled receptor signaling pathway	BP	1.895585842335021	0.061415573047602263	consensus_peak_C2
GO:0014742	positive regulation of muscle hypertrophy	BP	3.057295939397807	0.06141396427679501	consensus_peak_C2
GO:0045597	positive regulation of cell differentiation	BP	1.3098286170634372	0.06067317631581871	consensus_peak_C2
GO:0022408	negative regulation of cell-cell adhesion	BP	1.8373600434420385	0.06048097195800039	consensus_peak_C2
GO:0150115	cell-substrate junction organization	BP	2.1362251840697293	0.060411889348344454	consensus_peak_C2
GO:0010660	regulation of muscle cell apoptotic process	BP	2.3439282792287846	0.06001993870602125	consensus_peak_C2
GO:0050764	regulation of phagocytosis	BP	2.494751605333343	0.05989842663947429	consensus_peak_C2
GO:0051129	negative regulation of cellular component organization	BP	1.3962968305157033	0.0598552977754216	consensus_peak_C2
GO:0010631	epithelial cell migration	BP	1.9756653664873944	0.05985151587460822	consensus_peak_C2
GO:0008015	blood circulation	BP	1.415997775007535	0.05985151587460822	consensus_peak_C2
GO:0001568	blood vessel development	BP	1.3436506397309296	0.05985151587460822	consensus_peak_C2
GO:0010959	regulation of metal ion transport	BP	1.543446457779908	0.05978523086333688	consensus_peak_C2
GO:0006955	immune response	BP	2.2036636541471943	5.0614617915206654	consensus_peak_C3
GO:0002376	immune system process	BP	1.9575735518935775	5.0614617915206654	consensus_peak_C3
GO:0006810	transport	BP	1.5815987181448856	5.0614617915206654	consensus_peak_C3
GO:0051234	establishment of localization	BP	1.5464551651888603	5.0614617915206654	consensus_peak_C3
GO:0051179	localization	BP	1.4902211811945236	5.0614617915206654	consensus_peak_C3
GO:0005737	cytoplasm	CC	1.2292892142423082	5.0614617915206654	consensus_peak_C3
GO:0005622	intracellular anatomical structure	CC	1.1717023777556543	5.0614617915206654	consensus_peak_C3
GO:0009987	cellular process	BP	1.1263387840947907	5.0614617915206654	consensus_peak_C3
GO:0008150	biological_process	BP	1.1044031882511287	5.0614617915206654	consensus_peak_C3
GO:0003674	molecular_function	MF	1.100680657232701	5.0614617915206654	consensus_peak_C3
GO:0002684	positive regulation of immune system process	BP	2.476534826955628	0.222482921595531	consensus_peak_C3
GO:0016192	vesicle-mediated transport	BP	2.081447703986875	0.21663208289118568	consensus_peak_C3
GO:0048583	regulation of response to stimulus	BP	1.5341075781111633	0.2160681726867646	consensus_peak_C3
GO:0006952	defense response	BP	2.1237211573707344	0.21080382422449856	consensus_peak_C3
GO:0002682	regulation of immune system process	BP	2.113582251008271	0.21080382422449856	consensus_peak_C3
GO:0006950	response to stress	BP	1.6236200041942919	0.21080382422449856	consensus_peak_C3
GO:0005575	cellular_component	CC	1.0868219308956106	0.2042073378802447	consensus_peak_C3
GO:0005515	protein binding	MF	1.152912431661475	0.2036283722436493	consensus_peak_C3
GO:0043229	intracellular organelle	CC	1.1820720493444323	0.19910160957861778	consensus_peak_C3
GO:0005488	binding	MF	1.1160685053964214	0.19906696303792945	consensus_peak_C3
GO:0043227	membrane-bounded organelle	CC	1.1804182247925161	0.19845958648310338	consensus_peak_C3
GO:0110165	cellular anatomical entity	CC	1.0874185839894344	0.19845958648310338	consensus_peak_C3
GO:0050776	regulation of immune response	BP	2.6020006067361066	0.1972207500656915	consensus_peak_C3
GO:0043226	organelle	CC	1.1554779933123516	0.18536618721882822	consensus_peak_C3
GO:0042060	wound healing	BP	3.1407091528752287	0.18427195867580506	consensus_peak_C3
GO:0009058	biosynthetic process	BP	1.3218093143212921	0.17926816823554717	consensus_peak_C3
GO:0009611	response to wounding	BP	2.703854878002363	0.1774983752483297	consensus_peak_C3
GO:0008152	metabolic process	BP	1.214196089484558	0.1683103818506847	consensus_peak_C3
GO:0005829	cytosol	CC	1.418810865051151	0.16692853166344487	consensus_peak_C3
GO:0043231	intracellular membrane-bounded organelle	CC	1.1864075832241385	0.16692853166344487	consensus_peak_C3
GO:0019222	regulation of metabolic process	BP	1.3431821554310595	0.16682619225523723	consensus_peak_C3
GO:0048518	positive regulation of biological process	BP	1.332968236446391	0.16682619225523723	consensus_peak_C3
GO:0009966	regulation of signal transduction	BP	1.5424842089486925	0.1643851240402946	consensus_peak_C3
GO:0098542	defense response to other organism	BP	2.348209324809616	0.16252567753905617	consensus_peak_C3
GO:0044237	cellular metabolic process	BP	1.2521605021941313	0.1620110639757573	consensus_peak_C3
GO:0048522	positive regulation of cellular process	BP	1.3487418729643275	0.16160574504112332	consensus_peak_C3
GO:0007599	hemostasis	BP	4.02656431317056	0.15982937285907753	consensus_peak_C3
GO:0051641	cellular localization	BP	1.5408727167303846	0.15970823735765824	consensus_peak_C3
GO:0048584	positive regulation of response to stimulus	BP	1.677630964778965	0.15946560399903598	consensus_peak_C3
GO:0009893	positive regulation of metabolic process	BP	1.488630188723071	0.15363821041787418	consensus_peak_C3
GO:0009898	cytoplasmic side of plasma membrane	CC	4.746554837401982	0.15363703249382335	consensus_peak_C3
GO:0050878	regulation of body fluid levels	BP	3.1102175849308615	0.15170226488222763	consensus_peak_C3
GO:0045087	innate immune response	BP	2.483349280806711	0.15132487069276643	consensus_peak_C3
GO:0007165	signal transduction	BP	1.3347136771064279	0.15061631076310836	consensus_peak_C3
GO:0051716	cellular response to stimulus	BP	1.287078707498931	0.15061631076310836	consensus_peak_C3
GO:0002768	immune response-regulating cell surface receptor signaling pathway	BP	3.4615161435609343	0.14914487407531296	consensus_peak_C3
GO:0001775	cell activation	BP	2.0727734444111836	0.14914487407531296	consensus_peak_C3
GO:0060255	regulation of macromolecule metabolic process	BP	1.3444941421974872	0.14855182680535015	consensus_peak_C3
GO:0140546	defense response to symbiont	BP	2.32935579068219	0.14805867283913404	consensus_peak_C3
GO:0030234	enzyme regulator activity	MF	1.9986723927935826	0.14719865621902764	consensus_peak_C3
GO:0050778	positive regulation of immune response	BP	2.553077447803784	0.14703558641507844	consensus_peak_C3
GO:0032991	protein-containing complex	CC	1.3765214128498904	0.1465349444588046	consensus_peak_C3
GO:0009607	response to biotic stimulus	BP	2.0114122636701572	0.14641725264664981	consensus_peak_C3
GO:0031982	vesicle	CC	1.4898981266483018	0.14550372522941457	consensus_peak_C3
GO:0007596	blood coagulation	BP	3.8635460810873865	0.14488155596805366	consensus_peak_C3
GO:0002764	immune response-regulating signaling pathway	BP	2.858295386223255	0.14386134308371484	consensus_peak_C3
GO:0045321	leukocyte activation	BP	2.1421726652535913	0.1437680215727924	consensus_peak_C3
GO:0051649	establishment of localization in cell	BP	1.7419786187243644	0.1436985030682095	consensus_peak_C3
GO:0044249	cellular biosynthetic process	BP	1.2986480566345235	0.1435003082175161	consensus_peak_C3
GO:0002831	regulation of response to biotic stimulus	BP	2.8081740236814094	0.14342585865246715	consensus_peak_C3
GO:0051707	response to other organism	BP	2.018106080908624	0.14307089448089338	consensus_peak_C3
GO:0031323	regulation of cellular metabolic process	BP	1.345662079554897	0.14307089448089338	consensus_peak_C3
GO:0043207	response to external biotic stimulus	BP	2.0146754188163665	0.14272146294974622	consensus_peak_C3
GO:0010604	positive regulation of macromolecule metabolic process	BP	1.490825763297541	0.14252988140405512	consensus_peak_C3
GO:0019899	enzyme binding	MF	1.7273090988412239	0.14087684182904567	consensus_peak_C3
GO:1902531	regulation of intracellular signal transduction	BP	1.6678790202313802	0.1374463048817722	consensus_peak_C3
GO:0043170	macromolecule metabolic process	BP	1.2349831290956172	0.13729001735907218	consensus_peak_C3
GO:0050794	regulation of cellular process	BP	1.172131745645729	0.1360925987658486	consensus_peak_C3
GO:0050817	coagulation	BP	3.628735235219785	0.1351563012765754	consensus_peak_C3
GO:0043299	leukocyte degranulation	BP	7.54930204945573	0.1338738014091175	consensus_peak_C3
GO:0044419	biological process involved in interspecies interaction between organisms	BP	1.9088302910837147	0.1338738014091175	consensus_peak_C3
GO:0097708	intracellular vesicle	CC	1.6223541885708201	0.13359119144967282	consensus_peak_C3
GO:0080134	regulation of response to stress	BP	1.9046316275720272	0.13314402975791362	consensus_peak_C3
GO:0002429	immune response-activating cell surface receptor signaling pathway	BP	3.4071679177854404	0.13247308984504852	consensus_peak_C3
GO:0002757	immune response-activating signaling pathway	BP	2.8473006662325164	0.13209987062871772	consensus_peak_C3
GO:0031410	cytoplasmic vesicle	CC	1.6191215378418835	0.13183309302031704	consensus_peak_C3
GO:0141124	intracellular signaling cassette	BP	1.6406210719062706	0.13161036968591003	consensus_peak_C3
GO:0050896	response to stimulus	BP	1.230459710996247	0.13160264035896907	consensus_peak_C3
GO:0031347	regulation of defense response	BP	2.30609609001314	0.1290210331151918	consensus_peak_C3
GO:0098562	cytoplasmic side of membrane	CC	3.9704236480493487	0.12766544203907654	consensus_peak_C3
GO:1902494	catalytic complex	CC	1.8161791975950914	0.12678961717672577	consensus_peak_C3
GO:0009605	response to external stimulus	BP	1.631718204569439	0.126639274254738	consensus_peak_C3
GO:0044238	primary metabolic process	BP	1.2087338595310486	0.12434032133828359	consensus_peak_C3
GO:0005634	nucleus	CC	1.2637663213764552	0.12362921199575305	consensus_peak_C3
GO:0035556	intracellular signal transduction	BP	1.4763364712951939	0.12341350803376068	consensus_peak_C3
GO:0023051	regulation of signaling	BP	1.408329416954628	0.12332005608900318	consensus_peak_C3
GO:0080090	regulation of primary metabolic process	BP	1.3307676728097844	0.12304568181984403	consensus_peak_C3
GO:0032101	regulation of response to external stimulus	BP	1.9848744410092931	0.1227523441123813	consensus_peak_C3
GO:0009059	macromolecule biosynthetic process	BP	1.2931963610536672	0.12272978968448142	consensus_peak_C3
GO:0009889	regulation of biosynthetic process	BP	1.3455230547669832	0.12227937410347964	consensus_peak_C3
GO:0002253	activation of immune response	BP	2.673689585726399	0.12224988179026951	consensus_peak_C3
GO:0050789	regulation of biological process	BP	1.1533286540385241	0.12214034383056678	consensus_peak_C3
GO:0002443	leukocyte mediated immunity	BP	3.13104812183087	0.12188077309719005	consensus_peak_C3
GO:0010467	gene expression	BP	1.3134489430471648	0.1218253396521693	consensus_peak_C3
GO:0046649	lymphocyte activation	BP	2.1373929798174394	0.12164596841568592	consensus_peak_C3
GO:0065007	biological regulation	BP	1.1476527745265612	0.12164596841568592	consensus_peak_C3
GO:0042110	T cell activation	BP	2.3950669357329826	0.12115048438524834	consensus_peak_C3
GO:0070062	extracellular exosome	CC	1.721250672325717	0.12114044802896216	consensus_peak_C3
GO:0043232	intracellular non-membrane-bounded organelle	CC	1.3349555333731096	0.1184884918572763	consensus_peak_C3
GO:0043228	non-membrane-bounded organelle	CC	1.3349077526999293	0.1184884918572763	consensus_peak_C3
GO:0061024	membrane organization	BP	2.1543994894364284	0.117930092101219	consensus_peak_C3
GO:0006996	organelle organization	BP	1.4591122970149573	0.11779379970393183	consensus_peak_C3
GO:0051249	regulation of lymphocyte activation	BP	2.421566095761812	0.11651285415569564	consensus_peak_C3
GO:0002275	myeloid cell activation involved in immune response	BP	5.813349355243552	0.11592017130979272	consensus_peak_C3
GO:0010646	regulation of cell communication	BP	1.390554189779254	0.11531167216372715	consensus_peak_C3
GO:0002444	myeloid leukocyte mediated immunity	BP	5.755797467045164	0.1150462963682251	consensus_peak_C3
GO:0045088	regulation of innate immune response	BP	2.7607133578120635	0.1150462963682251	consensus_peak_C3
GO:1903561	extracellular vesicle	CC	1.6884065206520475	0.11489321265592543	consensus_peak_C3
GO:0043230	extracellular organelle	CC	1.6878403819993677	0.11489321265592543	consensus_peak_C3
GO:0065010	extracellular membrane-bounded organelle	CC	1.6878403819993677	0.11489321265592543	consensus_peak_C3
GO:0051246	regulation of protein metabolic process	BP	1.6375365619995863	0.11417110939741852	consensus_peak_C3
GO:0016020	membrane	CC	1.1940476371540572	0.11345703412602867	consensus_peak_C3
GO:0031325	positive regulation of cellular metabolic process	BP	1.450128807245122	0.11177699726252416	consensus_peak_C3
GO:0050863	regulation of T cell activation	BP	2.6287427131013335	0.1111359420261164	consensus_peak_C3
GO:0048523	negative regulation of cellular process	BP	1.315102850248217	0.11089181981948297	consensus_peak_C3
GO:0140313	molecular sequestering activity	MF	8.683460385197302	0.10819145942945381	consensus_peak_C3
GO:0006897	endocytosis	BP	2.1518101894517234	0.10817765297269459	consensus_peak_C3
GO:0031326	regulation of cellular biosynthetic process	BP	1.327411678292671	0.10817765297269459	consensus_peak_C3
GO:0010556	regulation of macromolecule biosynthetic process	BP	1.3303190307486683	0.10727048563431106	consensus_peak_C3
GO:0002833	positive regulation of response to biotic stimulus	BP	2.812835550495884	0.106676206708851	consensus_peak_C3
GO:0001816	cytokine production	BP	2.1715268816906503	0.10661552589117931	consensus_peak_C3
GO:0050865	regulation of cell activation	BP	2.185880464484522	0.10626069004131643	consensus_peak_C3
GO:0006954	inflammatory response	BP	2.108265248984841	0.10519371432690605	consensus_peak_C3
GO:0033036	macromolecule localization	BP	1.463221594305161	0.10493903275639754	consensus_peak_C3
GO:0001817	regulation of cytokine production	BP	2.1711469828563223	0.10477621705359856	consensus_peak_C3
GO:0032103	positive regulation of response to external stimulus	BP	2.265388783554411	0.10436562248011369	consensus_peak_C3
GO:0010468	regulation of gene expression	BP	1.331340272633826	0.10411261418216002	consensus_peak_C3
GO:0031625	ubiquitin protein ligase binding	MF	3.04045870429109	0.10242004345024192	consensus_peak_C3
GO:0098772	molecular function regulator activity	MF	1.588212460658779	0.10217457153468736	consensus_peak_C3
GO:0006909	phagocytosis	BP	3.3675894112308598	0.1013044013442871	consensus_peak_C3
GO:0002694	regulation of leukocyte activation	BP	2.211999420074495	0.10111827427959981	consensus_peak_C3
GO:0019538	protein metabolic process	BP	1.3500932917499187	0.10104302524561361	consensus_peak_C3
GO:0044389	ubiquitin-like protein ligase binding	MF	2.9676409590458284	0.10005073919157996	consensus_peak_C3
GO:0043303	mast cell degranulation	BP	7.258354958766807	0.09978339416236948	consensus_peak_C3
GO:0023052	signaling	BP	1.2461818946578331	0.09954197328926132	consensus_peak_C3
GO:0032418	lysosome localization	BP	6.026402207752339	0.0995299834239971	consensus_peak_C3
GO:1990849	vacuolar localization	BP	6.016924187383105	0.09948572097922806	consensus_peak_C3
GO:0048519	negative regulation of biological process	BP	1.2832105332719437	0.09948572097922806	consensus_peak_C3
GO:0002448	mast cell mediated immunity	BP	7.052989934791901	0.09781491024469927	consensus_peak_C3
GO:0030097	hemopoiesis	BP	1.9048141720036615	0.09781491024469927	consensus_peak_C3
GO:0098657	import into cell	BP	1.9063472094395821	0.09492378363836032	consensus_peak_C3
GO:0001772	immunological synapse	CC	5.895496020080776	0.09482409389201167	consensus_peak_C3
GO:0051239	regulation of multicellular organismal process	BP	1.3942072807750314	0.09425329930045932	consensus_peak_C3
GO:0007154	cell communication	BP	1.2377737119113148	0.09425329930045932	consensus_peak_C3
GO:0042221	response to chemical	BP	1.3793246755794903	0.09328086068063378	consensus_peak_C3
GO:0002279	mast cell activation involved in immune response	BP	6.5834739893016945	0.09245089456073484	consensus_peak_C3
GO:0010629	negative regulation of gene expression	BP	1.8251060553134726	0.09194885916471938	consensus_peak_C3
GO:0009894	regulation of catabolic process	BP	1.8895457565953366	0.09133840871988295	consensus_peak_C3
GO:0030168	platelet activation	BP	3.895322651896627	0.090673539233847	consensus_peak_C3
GO:0140311	protein sequestering activity	MF	9.79278977609267	0.09059225329388407	consensus_peak_C3
GO:0019903	protein phosphatase binding	MF	3.8435507499932	0.09059225329388407	consensus_peak_C3
GO:0009891	positive regulation of biosynthetic process	BP	1.4404590583726788	0.09046578470177398	consensus_peak_C3
GO:0031974	membrane-enclosed lumen	CC	1.2905231815149827	0.09044964671362908	consensus_peak_C3
GO:0043233	organelle lumen	CC	1.2905231815149827	0.09044964671362908	consensus_peak_C3
GO:0070013	intracellular organelle lumen	CC	1.2905231815149827	0.09044964671362908	consensus_peak_C3
GO:0019058	viral life cycle	BP	2.888071140928404	0.09036724623181508	consensus_peak_C3
GO:0071840	cellular component organization or biogenesis	BP	1.2226668199078143	0.08925218200539653	consensus_peak_C3
GO:0044093	positive regulation of molecular function	BP	1.7993721971439753	0.08831801179141993	consensus_peak_C3
GO:0009205	purine ribonucleoside triphosphate metabolic process	BP	3.6511573282820207	0.08800189262406355	consensus_peak_C3
GO:1903706	regulation of hemopoiesis	BP	2.3419485291498954	0.08783346964185289	consensus_peak_C3
GO:0045576	mast cell activation	BP	5.629101828273527	0.08751769792001932	consensus_peak_C3
GO:0046034	ATP metabolic process	BP	3.7492581226626283	0.0867383948632533	consensus_peak_C3
GO:0009199	ribonucleoside triphosphate metabolic process	BP	3.6010411390655914	0.08656887378939161	consensus_peak_C3
GO:0016043	cellular component organization	BP	1.2223561043452396	0.08641901132264243	consensus_peak_C3
GO:0045055	regulated exocytosis	BP	2.998660805184361	0.08628167257540605	consensus_peak_C3
GO:0001819	positive regulation of cytokine production	BP	2.3461725612300763	0.08615553713681476	consensus_peak_C3
GO:0031929	TOR signaling	BP	3.553166065952938	0.08519596352916428	consensus_peak_C3
GO:0031328	positive regulation of cellular biosynthetic process	BP	1.4297879741768338	0.08519596352916428	consensus_peak_C3
GO:0009144	purine nucleoside triphosphate metabolic process	BP	3.537093024133621	0.08481235632372627	consensus_peak_C3
GO:0070727	cellular macromolecule localization	BP	1.454597098493457	0.08395883284005999	consensus_peak_C3
GO:0031324	negative regulation of cellular metabolic process	BP	1.4426461488593372	0.083002865941208	consensus_peak_C3
GO:0010557	positive regulation of macromolecule biosynthetic process	BP	1.429667684498825	0.083002865941208	consensus_peak_C3
GO:0006796	phosphate-containing compound metabolic process	BP	1.4852936871961937	0.08265021523854792	consensus_peak_C3
GO:0008180	COP9 signalosome	CC	8.801244898069891	0.08232250289681435	consensus_peak_C3
GO:0032879	regulation of localization	BP	1.5034744779230196	0.08222767972593517	consensus_peak_C3
GO:0030162	regulation of proteolysis	BP	2.1028211912869974	0.08210890432896258	consensus_peak_C3
GO:0006793	phosphorus metabolic process	BP	1.482353881695941	0.08200387384482324	consensus_peak_C3
GO:0070661	leukocyte proliferation	BP	2.515764773098661	0.0815443436225025	consensus_peak_C3
GO:0051052	regulation of DNA metabolic process	BP	2.3307260158127057	0.0809910170162182	consensus_peak_C3
GO:0070527	platelet aggregation	BP	5.14106942696809	0.08086397407280659	consensus_peak_C3
GO:0009896	positive regulation of catabolic process	BP	2.1698145755293146	0.08078536724079549	consensus_peak_C3
GO:0002252	immune effector process	BP	2.1651505901108767	0.08041403434253742	consensus_peak_C3
GO:0061133	endopeptidase activator activity	MF	14.846641184564872	0.08023404391045913	consensus_peak_C3
GO:0032006	regulation of TOR signaling	BP	3.7997664561958824	0.0800502749926435	consensus_peak_C3
GO:0009141	nucleoside triphosphate metabolic process	BP	3.375787100394559	0.0800502749926435	consensus_peak_C3
GO:0034101	erythrocyte homeostasis	BP	3.637880687175186	0.0800283198063924	consensus_peak_C3
GO:0044248	cellular catabolic process	BP	1.81404235091787	0.07952002170829241	consensus_peak_C3
GO:0050851	antigen receptor-mediated signaling pathway	BP	3.3513764894780573	0.07934349388310816	consensus_peak_C3
GO:1901652	response to peptide	BP	1.8395957029254377	0.07888243418408972	consensus_peak_C3
GO:0016050	vesicle organization	BP	2.5492787938135044	0.07886533171240058	consensus_peak_C3
GO:0034097	response to cytokine	BP	1.8423796428918422	0.07795696643106804	consensus_peak_C3
GO:0030141	secretory granule	CC	1.9528753311805622	0.07756065978016384	consensus_peak_C3
GO:0012505	endomembrane system	CC	1.293192065088816	0.07756065978016384	consensus_peak_C3
GO:0031683	G-protein beta/gamma-subunit complex binding	MF	9.035132649338083	0.07750024625938272	consensus_peak_C3
GO:0051721	protein phosphatase 2A binding	MF	7.621187649415637	0.07743648440995399	consensus_peak_C3
GO:0019902	phosphatase binding	MF	3.167024793077304	0.07743648440995399	consensus_peak_C3
GO:0002532	production of molecular mediator involved in inflammatory response	BP	5.304980524529707	0.07743364343489045	consensus_peak_C3
GO:0030217	T cell differentiation	BP	2.4811719398517824	0.0774248042895771	consensus_peak_C3
GO:0045089	positive regulation of innate immune response	BP	2.557405263877797	0.07681550804356808	consensus_peak_C3
GO:0051240	positive regulation of multicellular organismal process	BP	1.498945223764656	0.0767599822230241	consensus_peak_C3
GO:2000377	regulation of reactive oxygen species metabolic process	BP	3.6544196635727393	0.07654071209812208	consensus_peak_C3
GO:0051656	establishment of organelle localization	BP	2.207795859400359	0.07654071209812208	consensus_peak_C3
GO:0030218	erythrocyte differentiation	BP	3.6415788960830846	0.07625034469425175	consensus_peak_C3
GO:0065009	regulation of molecular function	BP	1.5337934734055336	0.07621994585579565	consensus_peak_C3
GO:1901700	response to oxygen-containing compound	BP	1.5501572524491856	0.07616527903660492	consensus_peak_C3
GO:0051049	regulation of transport	BP	1.5374390087446514	0.0752866882329731	consensus_peak_C3
GO:0045766	positive regulation of angiogenesis	BP	3.017254588041817	0.07501544888050253	consensus_peak_C3
GO:0070663	regulation of leukocyte proliferation	BP	2.6164179208655276	0.07501544888050253	consensus_peak_C3
GO:0009892	negative regulation of metabolic process	BP	1.3812693382336871	0.07431497391666943	consensus_peak_C3
GO:0002220	innate immune response activating cell surface receptor signaling pathway	BP	4.1179573654924955	0.07414862923609457	consensus_peak_C3
GO:0046907	intracellular transport	BP	1.6880022348122232	0.07414862923609457	consensus_peak_C3
GO:0019904	protein domain specific binding	MF	1.9412436788295069	0.0740846211420553	consensus_peak_C3
GO:0008047	enzyme activator activity	MF	2.013549297123455	0.07387873476974299	consensus_peak_C3
GO:0099503	secretory vesicle	CC	1.7818555750853764	0.07379967227452203	consensus_peak_C3
GO:0071345	cellular response to cytokine stimulus	BP	1.8548660693348291	0.0730391462002922	consensus_peak_C3
GO:0051251	positive regulation of lymphocyte activation	BP	2.401546997886213	0.07299946187965584	consensus_peak_C3
GO:0007166	cell surface receptor signaling pathway	BP	1.371205159842601	0.07264160905750931	consensus_peak_C3
GO:0090407	organophosphate biosynthetic process	BP	2.1068294925188145	0.07258524393730914	consensus_peak_C3
GO:0008104	protein localization	BP	1.4197610516360397	0.0725797361260304	consensus_peak_C3
GO:0071356	cellular response to tumor necrosis factor	BP	2.9457777794817237	0.07251772324470414	consensus_peak_C3
GO:1903131	mononuclear cell differentiation	BP	2.063141129183798	0.07251772324470414	consensus_peak_C3
GO:0006325	chromatin organization	BP	1.7521575095556718	0.07206632553019426	consensus_peak_C3
GO:1904018	positive regulation of vasculature development	BP	2.930910498492811	0.07198566582829309	consensus_peak_C3
GO:0090330	regulation of platelet aggregation	BP	6.5565695664143675	0.0715877998417807	consensus_peak_C3
GO:0034612	response to tumor necrosis factor	BP	2.842284888530031	0.0715877998417807	consensus_peak_C3
GO:0016032	viral process	BP	2.32971628180246	0.07109802888075346	consensus_peak_C3
GO:0009967	positive regulation of signal transduction	BP	1.518917256864085	0.07109802888075346	consensus_peak_C3
GO:0036094	small molecule binding	MF	1.230960279110405	0.07084811463050625	consensus_peak_C3
GO:0036037	CD8-positive, alpha-beta T cell activation	BP	7.3702513083130246	0.07043322749654665	consensus_peak_C3
GO:0012506	vesicle membrane	CC	1.6532529756415868	0.069975282928873	consensus_peak_C3
GO:0046934	1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity	MF	21.985603484300288	0.06991800997896243	consensus_peak_C3
