	GSM4290167_bladder1	GSM4290168_bladder2	GSM4290169_bladder3	GSM4290170_bladder4	GSM4290171_bladder5	GSM4290172_bonemarrow1	GSM4290173_bonemarrow2	GSM4290174_bonemarrow3	GSM4290175_bonemarrow4	GSM4290176_bonemarrow5	GSM4290177_brain1	GSM4290178_brain2	GSM4290179_brain3	GSM4290180_brain4	GSM4290181_brain5	GSM4290182_breast1	GSM4290183_breast2	GSM4290184_breast3	GSM4290185_breast4	GSM4290186_breast5	GSM4290187_colonsigmoid1	GSM4290188_colonsigmoid2	GSM4290189_colonsigmoid3	GSM4290190_colonsigmoid4	GSM4290191_colonsigmoid5	GSM4290192_colonsigmoid6	GSM4290193_colontransverse1	GSM4290194_colontransverse2	GSM4290195_colontransverse3	GSM4290196_colontransverse4	GSM4290197_colontransverse5	GSM4290198_colontransverse6	GSM4290199_heart1	GSM4290200_heart2	GSM4290201_heart3	GSM4290202_heart4	GSM4290203_heart5	GSM4290204_hypothalamus1	GSM4290205_hypothalamus2	GSM4290206_hypothalamus3	GSM4290207_hypothalamus4	GSM4290208_kidney1	GSM4290209_kidney2	GSM4290210_kidney3	GSM4290211_kidney4	GSM4290212_kidney5	GSM4290213_liver1	GSM4290214_liver2	GSM4290215_liver3	GSM4290216_liver4	GSM4290217_liver5	GSM4290218_lung1	GSM4290219_lung2	GSM4290220_lung3	GSM4290221_lung4	GSM4290222_lung5	GSM4290223_lymphnodes1	GSM4290224_lymphnodes2	GSM4290225_lymphnodes3	GSM4290226_lymphnodes4	GSM4290227_lymphnodes5	GSM4290228_ovary1	GSM4290229_ovary2	GSM4290230_ovary3	GSM4290231_ovary4	GSM4290232_ovary5	GSM4290233_pancreas1	GSM4290234_pancreas2	GSM4290235_pancreas3	GSM4290236_pancreas4	GSM4290237_pancreas5	GSM4290238_placenta1	GSM4290239_placenta2	GSM4290240_placenta3	GSM4290241_placenta4	GSM4290242_placenta5	GSM4290243_prostate1	GSM4290244_prostate2	GSM4290245_prostate3	GSM4290246_prostate4	GSM4290247_prostate5	GSM4290248_skin1	GSM4290249_skin2	GSM4290250_skin3	GSM4290251_skin4	GSM4290252_skin5	GSM4290253_stomach1	GSM4290254_stomach2	GSM4290255_stomach3	GSM4290256_stomach4	GSM4290257_stomach5	GSM4290258_testis1	GSM4290259_testis2	GSM4290260_testis3	GSM4290261_testis4	GSM4290262_testis5
EPI-561_XH-XLY	26.727055274818888	28.144552097790736	25.769759955454294	26.813743581331984	30.130897763359116	60.981191268221544	53.09818466193598	52.89241098956311	52.08834592696672	52.064311115382765	27.30004461024565	27.706743126745458	27.69317126352053	27.364192206073035	23.519700826702323	32.265237677747166	30.60923958584705	30.60171429694064	30.55476077030156	27.11879955957881	35.37126040510105	36.932031896486876	35.00136276102831	35.672891675910314	34.221201804506904	33.59013004004175	38.09490265517222	38.85344608853796	38.297153881392944	37.08716169927986	33.34478175461038	34.707802352446166	26.513974819920296	28.379133418519718	25.952942498983532	28.600111431785773	31.241636448783	27.979782082715072	24.318182469714937	22.91882399342275	25.74336356136272	28.41642571421211	28.738072722409214	28.68331356647541	26.227671292489504	27.93785315831369	33.781402080120415	31.23228834698006	30.04491168264759	27.11951470706526	26.437508718943683	33.155143260475	34.50218313959722	34.028128074207814	32.296130410961865	34.97940101138964	34.85462363844325	38.99155142096187	35.91060058572563	35.912897668421856	41.26080589039262	28.66773186471158	28.594815567921533	22.474642715821652	25.536508821566006	26.2320414090382	29.59965443163687	28.010118101964714	28.80895910079366	28.582391286576055	27.488884900011787	29.887528493095868	26.416719147425482	28.865425019215355	31.92105876116722	24.831838017454906	29.785195315808835	28.272121919406878	30.146950730567934	21.429276199810747	26.446538556048562	27.70148792584846	28.128174175341606	32.80507800950014	28.03622001679017	30.9769399075357	39.64593707115975	34.44141375931051	36.28860138188225	35.460020143579314	37.56647371641019	27.78993037909733	26.067085315425754	26.67592314809901	29.897799138467935	24.89846900505966
EPI-561_XH-XXX	21.174136481515188	22.448024478553684	20.63022872621825	21.404393863132512	23.666711052468052	44.98617586299437	40.110094982288786	38.64312847801098	38.9969695822791	38.784300062472965	20.716750453137294	21.15221300717573	21.285653929693368	20.73967980121851	18.34211495195086	25.192252169650683	24.046560854603737	23.6895384223917	23.906212223873453	21.35953769809925	28.4464704570628	29.99271660409101	28.40053557253091	29.22265798050077	28.04555998082272	27.68193778144673	31.258947833591705	31.553630384347166	30.784643033753248	30.33709801284347	27.22310296193842	28.43966445825676	20.776863268937824	22.222517476411827	20.512979338943378	22.568373090294113	24.518397351397525	21.39343595251607	18.865041873880386	18.015531213985785	19.841626214812248	23.02717226756255	22.83511678903184	22.961519007423032	21.31114474228202	22.434802432171285	29.656827239824867	26.821751897843274	26.478593284108467	24.329018665100392	23.30370338941101	25.990368782978496	27.097282086048857	26.774852152715802	25.29423417146526	27.719081644474024	27.274377394729335	29.81741148549727	27.937316960739544	27.99466808885993	31.31354139875569	22.42740816313136	22.570136557818284	17.822410867483406	20.178637970166783	20.832867237269472	24.019641053133817	22.706716771851966	23.682280081056106	23.56204544112602	22.56228946057677	23.519602293851133	21.307284109824952	22.793171394996946	24.762694680284056	19.561244265772377	23.770706452787365	22.439761103864903	23.77959770197392	17.263088523586713	21.26746932948953	21.904605776202537	22.029962739476968	25.36301984302691	22.169067603951536	24.197157648054066	31.94028991364911	28.00539518838442	29.35489963395077	28.410169611512085	29.826467537091258	21.249130291107583	20.01302976800845	20.683759387801445	23.331568352207984	19.37280327463255
EPI-561_XH-ZHY-1	25.97141665108284	27.68621002374655	25.166048453557718	26.1850914512942	28.95105927387519	58.69069091559683	52.322751698115695	49.806259087552625	50.45195326889474	50.35156062280744	25.893827615355377	26.160590608204	26.34835402199793	25.68941477732025	22.902054710061776	31.271432970709203	29.574332245823985	29.163345475053056	29.428469675221404	26.666089297056494	35.244264257317525	37.3030405613344	34.66998098091985	35.52221737622385	34.40970161873458	33.94334450723214	38.352093482657736	39.01510374805714	37.797997877134826	36.965610255774976	33.126329624188244	34.67769868163223	25.57128630627291	27.454976705276923	25.34707699090691	27.80070949034887	30.20398878159105	26.618560862577603	23.483453565211466	22.881075583497584	24.401968228734876	27.500796750734548	27.295412426165672	27.44967328996758	25.729673146733898	26.749443979988538	33.2821539833696	30.44021617451417	29.346372251889598	27.015491834799562	25.835523917709885	32.15576598757648	33.57051367699431	33.253798608147065	31.177693222654707	34.45239813718261	33.875410447408846	37.2141298931343	34.26778496127741	34.33312687886158	38.909070039812015	27.76600841705785	27.85222788100669	22.161366750521236	24.951944035305957	25.546547084957233	28.78419888865825	26.978346296773417	28.243762423675527	28.470413062612483	27.172569924116367	29.055649434856694	26.520926138397584	28.23263241929881	30.951792899467087	24.258216475455697	28.85836204158966	27.429669801606373	29.103221972448193	21.080817569291234	26.063094744712455	26.86888823010648	27.02579058970459	31.16023088413524	27.116266938045985	29.87159809597564	39.84915548636094	34.1939657447253	36.03232324996698	35.16599145989465	37.0794942779916	26.361324579532273	24.608946336373613	25.746123306874384	28.556997983162017	23.79363561550276
EPI-561_XH-ZSJ	25.090497243895985	26.58612193885542	24.275892316219924	25.361153439393295	28.015763012101182	55.724066480680534	49.31258692686017	47.61687258775436	47.984787495806756	47.839126099283966	25.12731178809796	25.478280387471127	25.725544393980773	25.095620188473497	22.170862637697784	30.046365533102666	28.50835773420562	28.188919149510195	28.43484721774275	25.56349590909099	33.74530972560499	35.64247758560555	33.36307081442472	34.233544305970995	32.808968469617895	32.633406490847946	36.60192890586715	37.18308489610001	36.476725350735514	35.48976150302784	32.01614346903417	33.237220732225076	24.822726167809652	26.484367406188504	24.455589171879875	26.870496322131377	29.27987419473381	25.987960882008256	22.797120910397503	21.822273715977065	23.81538003743709	26.88498118601864	26.810791762695228	26.89442650667736	24.887367539456253	26.121075274570057	32.25940895744292	29.63460912690468	28.849269987714056	26.47790509295009	25.43514359497557	31.05152235723261	32.34059039616519	31.78516893734836	30.048558836072655	32.89447203847972	32.47426473949677	35.71360712954783	33.03803607922118	33.190621406066604	37.63627590809865	26.739217786814056	26.762721846498852	21.153187734918085	23.903465430660823	24.55434347510855	27.95420373622591	26.274274051223962	27.310432872701636	27.48135045335059	26.130936872789313	28.158562724293173	25.42469493321081	27.244453829436807	29.71979030506304	23.48195318475816	27.946919204551715	26.56030754444978	28.181857921578906	20.444942540402412	25.120467412206025	25.905457277719815	26.15376420389662	30.162866006916126	26.227157600972635	28.711362409981042	38.112484779787444	32.8758231280779	34.570528069415076	33.85070582973205	35.44923853194115	25.85189735250056	24.17542385295637	25.041417700168704	27.82115428513098	23.18409224384594
EPI-561_XH-ZXL-2	25.035874529428245	26.426742374308578	24.039925400095296	25.08679580796304	28.275436763010756	55.12491652468061	47.75058446197326	47.594034759175095	47.1448462564315	48.38576457302129	25.285079730027345	25.655043148892965	25.630549712962342	25.38532901482723	21.787219925461194	30.242289779894133	28.49496179782967	28.39420529938737	28.349119807238637	25.757245632030596	34.6376159923149	36.45972247867982	34.325939672133096	34.95171554065888	33.38416565193964	33.04939667951459	37.45990737075971	37.94305821650883	37.412304021245696	36.58512163760066	32.50371715181443	33.923030796055244	24.627193101054004	26.463288920998338	24.127733550986086	26.76774021633991	29.041845737869714	26.21202284213096	22.456315432417398	21.599373458457002	23.797787418160812	26.537243897075673	26.793441770224785	26.758512380500154	24.654468495205624	25.958217168146994	32.62377292382949	29.806896808420046	28.636485526934756	25.807571534387133	25.02377017089451	31.24184194255398	32.7720429469003	32.32882582665519	30.52851505746651	33.405605677493	33.19417304449267	37.08999412508477	33.982311378001825	33.864663510956426	39.316330152765055	26.780238364194176	26.641945196022235	20.829572944788808	23.73931558916749	24.359125400716085	27.56740887763805	25.930397007418645	27.03096253101975	27.050163758916188	25.872874165922877	27.965691145055317	25.05404400086691	26.929481017714927	29.929931215814232	23.095116447444795	27.98839114596373	26.51813001990801	28.379160463338604	19.900077540013097	24.77846131022944	25.92916118364841	26.105837538160376	30.813597481672147	26.20178705560568	29.246927575852293	38.19123191567791	32.86096992669155	34.98319317639687	34.01642377457211	36.1930075481813	25.750011907094223	23.957939806069763	24.95134390463947	28.02593802066813	22.971726272483757
EPI-561_XH-ZY	25.709359419072054	27.29061316774501	24.770008049149837	25.90358218095342	28.95282461824848	62.14932564424223	54.927051556392954	52.54984356087424	52.39065895071052	52.42398121005334	25.902081823969997	26.25061144117094	26.26825104824409	25.896388405136637	22.46948301593856	31.145704895774312	29.281616785013274	29.06784644217775	29.245279547438834	26.618849965315032	35.62191946844279	37.82193977691608	35.034873278117935	35.9295960383391	34.53698445149281	34.213037628252415	38.74282082845346	39.181927159854204	38.482643195620746	36.988430258578575	33.267343581462924	34.78323453908339	25.37582347409584	27.186450789678975	24.93652750634621	27.706854406879252	30.024053512204492	26.75084704383405	23.277806716920157	22.50246313503622	24.42643034696666	27.14618565984869	27.240835750821766	27.35206141253985	25.465267197146332	26.495507712892454	33.2214056063048	30.309802012974306	28.852810343503474	26.24546292855814	25.292619000322077	32.44643106455309	34.02351308151763	33.55137621798544	31.444478769992326	34.66071791554422	34.373785445141806	37.826701907713414	34.70319124667968	34.90569321741232	39.878332104042634	27.506849524854093	27.3102269358665	21.509494272075653	24.328386013232002	25.014128520796703	28.118985976701357	26.48823886350782	27.724838527947412	27.783093813905086	26.484986946852175	28.733600670950974	26.217359485391967	27.871969107111102	30.852418304994202	23.870425595379405	28.820297143523113	27.313352097206014	29.307782007189644	20.59216985304315	25.730368627413576	26.673177748183086	26.849122499292694	31.329929128459945	26.863017584068437	30.056806607169793	39.32897279300567	33.78202642542539	35.81152558359908	34.952408380501275	37.01964491423637	26.247900300549787	24.43322436643717	25.617781686390842	28.541028609289853	23.493879086978506
EPI-562_XH-DDF	25.135308371582656	26.769056125362663	24.34738978652321	25.43428471470411	28.01441798781677	56.00699840434717	49.69576630100328	47.271260115254904	48.3129593318459	48.30692248546302	24.90388536855229	25.286315432402553	25.514058131941006	24.790720637142407	22.187318573309877	29.98314089886198	28.449453616807816	27.99413894384373	28.407398534101063	25.829645042634354	34.0393008078755	36.097689829917314	33.36307081442472	34.03951358386764	33.285369929370155	32.731746140370824	37.09781309245744	37.54803010114239	36.460073909166	35.765464394042766	32.080197266575894	33.29915816987675	24.70676887858064	26.455297078272206	24.537396657436865	26.854159002679882	29.25341107207277	25.89439260746101	22.753613828102168	22.19791142561281	23.61683476274761	26.540905642035906	26.430355277311836	26.502711310246582	24.799022176891487	25.831837394810023	31.818004429705983	29.18401057524911	28.029178341519422	25.81411691532533	24.69339854621056	31.21179148171376	32.40275667766897	32.005570378959234	30.284026080027157	33.282402706079694	32.73476872327417	36.066507384431496	33.07519704980558	33.53100856402924	37.79271820618499	26.74541645184038	26.870603073356875	21.41883809510407	24.130638576258505	24.66577271249193	27.78024401176904	26.110459439846874	27.31474735115292	27.483096964342224	26.325798445293334	27.9674795405832	25.628252507202916	27.22320566356668	29.867276745884375	23.427703353380178	27.790782631926884	26.46002608635958	28.11029566520071	20.374516005702645	25.192387293458314	25.846146426894165	26.048213101351408	29.91518632394612	26.217522494979338	28.784139557956582	38.4599318202217	33.165460555111544	34.99028926950634	34.20024198037771	35.802707851213455	25.578893460231043	23.690501890215852	24.82408533580558	27.770114913735636	23.026835357343217
EPI-562_XH-DLH	30.638363802215398	32.60046918659515	29.719401482801953	30.882853097896767	34.13478286600465	63.86876119505451	55.67196215887137	54.75750032353591	55.289666889130814	54.88535609592003	30.939400226690584	31.356163848646958	31.578826009855906	30.728666525609935	27.327165502390937	36.530857107278266	34.78592153591536	34.433232150584644	34.88807252260464	31.33970231347781	41.09542010559013	43.2400340575696	40.360066782737164	40.99714620300765	39.894379493159754	39.454136812275806	44.35160798746024	45.00919959707132	43.88661684916776	42.95609384889153	38.63734627984866	40.177327922054324	30.476679977758113	32.50452263374773	30.054839692262032	32.90088260959947	35.64086875289637	31.97704745130417	28.087025631573596	27.08838205493932	29.28149062095579	32.65589124334807	32.4496235388527	32.637137896607115	30.245746930108925	31.821501239518067	38.615255268848195	35.51776818932132	34.50031327609818	31.83413636863023	30.616815844980557	37.6903694478117	38.89052466279689	38.56468875036805	36.46597562765811	39.81446844337662	38.849267868392424	42.71182438791566	39.885965225064446	39.84040390639009	44.73867121823063	32.69777570021214	32.871771524545736	26.171059781717734	29.49863320642824	30.2289920407422	34.10487100633793	31.939347657721857	33.33916147464128	33.52985388487524	32.120507345301824	33.94546673030603	30.933425478872692	32.99180494350384	36.376676249447684	28.48906722776319	34.057510186765896	32.262511155351135	34.32405988883209	24.958349410960167	30.64972717167269	31.46902964638319	31.91178064147804	36.806205195749655	31.898301171178492	35.08558312689816	46.4980668848254	40.06603670131255	42.43627435461033	41.32209132828564	43.3913002555619	31.625733268323053	29.600478272155105	30.76444312552821	34.14283446366231	28.54892706762254
EPI-562_XH-FZH	24.361218107034453	25.8926362883177	23.506448162312903	24.502380025057267	27.170163057294	50.85077213370197	44.44963232928514	44.15161273132817	43.9679736258921	44.23641813638329	24.432832690568105	24.716084129535805	24.922953429067796	24.33689772844409	21.44921500798881	28.998471310079328	27.535394724091216	27.246220775483664	27.471259189466227	24.929188070562553	33.05199742274485	34.679479288484025	32.295202336502186	33.02471573640669	31.91132144430861	31.65485962217098	35.78398605746986	36.091591826564425	35.327775882439276	34.47590137846789	30.951368588256692	32.282207727093265	23.97977075574022	25.714852849696317	23.68855926746376	26.09160053338531	28.257727354008225	25.10139251819473	22.030350742967748	21.33944283141796	22.99271565032709	25.767056873773033	25.7293650475474	25.777503957446292	23.96787001410312	25.149182653917187	30.645472345153838	28.406178219340546	27.341532313190402	25.217080804458693	24.301889849124507	30.211173186833644	31.20066904527437	30.99628869650165	29.138910336986235	32.20545869952195	31.22315613616534	34.49074314510889	32.005261821592114	31.997049649563785	36.017438214857336	25.947247172861807	25.982705978837352	20.647016102671806	23.260772354207432	23.882917247182213	26.978503135863782	25.307423193349564	26.408922600305964	26.545489255833836	25.437064712497218	26.871124297547468	24.553587045803418	26.205446293767835	28.87050108790943	22.57133750596623	27.051219257454875	25.628447861604997	27.348258902116843	19.709204367401288	24.267417709574758	25.0021545522253	25.300500896903277	29.18795033173127	25.31176551914835	27.870848553554186	36.979542115040815	31.945917913624527	33.85136632543556	33.19829197892969	34.67784673242935	24.951622826464288	23.196745641966647	24.224796756332513	26.857042478221373	22.41625436693381
EPI-562_XH-GWY	27.913012521781354	29.6040662659294	26.903512774298907	28.06977900224602	31.0436648683692	65.65684934499178	58.587260131361646	56.243481703093	56.39313293380685	56.388611898697675	27.464190804286336	27.902881233011176	27.985240876967836	27.50741904157376	24.32966197752953	33.420349341345954	31.47303996549359	31.134680846749685	31.476479610849267	28.758825924602945	38.070178537917684	40.695974641472276	37.56528965746294	38.342531190867845	37.12931147866892	36.69954893084594	41.44725206170755	41.8662951376597	41.15384421763202	39.78318203050522	35.84455290568819	37.22232391342184	27.339722760238605	29.22407099073975	26.976604936166698	29.77222959905401	32.26825199623762	28.494945341429197	24.971125968348765	24.547955097856086	26.250533642784713	29.31747193898839	29.23044192620627	29.292708682513112	27.479125572472594	28.71080157959812	35.804916627588575	32.848437032095134	31.27359669828235	28.830834305087997	27.54800481639271	34.68886914088037	36.3261397770179	35.90318085643007	33.8169369126932	37.20195953316172	36.77872584773587	40.54527522799814	37.085789430045224	37.60957904962198	43.01440501975721	29.530804812789377	29.520062212555896	23.582045730824007	26.484139014612563	27.153098876219406	30.739621683486728	28.844383926586296	30.34620777298595	30.380558699461936	29.142940036351476	30.929200103644398	28.46480631122315	30.077056542966464	33.15378848675034	25.894616749249238	30.877916355676057	29.394988673028077	31.30730571311535	22.505549464857932	27.918253903860776	28.701445371206997	28.969842321269727	33.368228057898854	29.02162340133495	32.155836400703514	42.56325032049237	36.55056835617092	38.7525832508185	37.91159993435639	39.853537864697465	28.126029595389575	26.150609469326078	27.43243472537962	30.560684716651643	25.297721642859464
EPI-562_XH-GXH	27.97385900398336	29.37234515587456	26.80937864908688	27.975654206262377	31.169256510926303	68.7867837505539	61.0913311544217	57.563508194974155	57.98133416896477	57.79425368830794	27.894722821798766	28.37981279839894	28.375307531769177	28.0369243122128	24.262960585181848	33.58430067424385	31.8079383748924	31.726375624696573	31.817201314314577	28.6071808234329	38.10551079950575	40.095863851788025	38.08284097695817	38.74948058147402	36.90262681461377	36.468383398542855	41.34690963049153	41.680631923437474	41.144163146952074	40.027682060543796	35.84550893251717	37.213673433302894	27.394295027792175	29.347045470688066	26.9834874014908	29.81988950338492	32.50635027664437	28.71864880241571	25.055357703257755	24.074561315778272	26.481248278436542	29.73105639607592	29.799117407567493	29.87448633786857	27.46967350087151	29.134970067762623	36.811748357236326	34.15286062405926	32.39652493200247	29.82703046506987	28.70845202346995	34.750742951105956	36.49820532234093	35.92286719878754	34.08127370379922	37.037640816019156	36.45961596196941	40.908309014967486	37.452888266627596	37.59414422432121	42.87199151470579	29.546028004839336	29.587605925289893	23.419400699488513	26.449317665654643	27.16115549516259	30.968749429629682	29.123480696850052	30.389999729266478	30.29941311185066	29.113453047073094	31.355250945940863	28.330802376544963	30.383349548368848	33.37229140606083	26.100438973824	31.316250104707844	29.66628681265875	31.60199368395576	22.624977994474502	27.841436252917475	29.007552708112506	29.238709510575983	34.04007950562131	29.361246634483134	32.3912735845389	42.26660788385841	36.47456420865145	38.53669826429563	37.5974598495989	39.791130835824504	28.617534804313657	26.82506701207117	27.693089155728746	30.89635469294495	25.60301213806417
EPI-562_XH-HXX	20.720460424086067	21.995654943980934	19.830922378000807	20.81167295116936	23.439486012419952	47.19346094395244	40.07668537054972	41.35017242560577	39.84607894601361	41.003892546494306	21.128522905616503	21.36087056703288	21.26115466935486	21.18536482153611	17.934227161245786	25.345145201502678	23.78358247241482	23.729776188718695	23.80487088825432	21.45144900659622	28.941122119295716	30.242762766459446	28.478726779073355	29.338132016442817	27.726443735835996	27.70753303269241	31.29467582046408	31.55302264878506	31.224550885450086	30.272363719176113	26.85766170656047	28.23205293540202	20.358897291831905	21.883463548755785	19.819362397984396	22.2557105973431	24.10413427290685	21.957355093752902	18.5319934725886	17.850792229366725	19.791696685818607	21.896720933084566	22.06826396649127	22.113527140901024	20.252323681528956	21.434354729274677	26.951945760413707	24.53548590483742	23.329764533659795	21.140498549224432	20.43713971074643	26.096919384541742	27.417495138040074	27.075853474268524	25.56913927893924	28.11682238473922	27.9915877298127	31.460310374887488	28.60084434880447	28.815341034107025	33.69078414576341	22.311456664403547	22.15339420916849	17.19356142025394	19.641688319222993	20.152578728505638	22.73200911520083	21.367080409340993	22.352773546293115	22.275001187291608	21.268161175883396	23.084471905028494	20.58598406093985	22.230094999438588	24.8207439860798	18.859313239844003	23.327908302130496	22.028420402279124	23.79310001449811	16.312396703506987	20.504641700113815	21.52891930163593	21.653787605039863	25.81776387633916	21.711713637808383	24.48873276013554	31.6958633198099	27.127792204344658	28.980990112413032	28.384829246160333	30.14822180890354	21.349297186832377	19.940749250210096	20.75650435693628	23.347537726080148	18.84108130941953
EPI-562_XH-JLG	29.247022220022345	30.728447151816717	27.92004005879467	29.21231099270919	32.39566646625805	77.05630137242787	69.72998434285356	63.00956905017471	65.19500247891978	64.17370488730838	28.4865870985969	28.96673670605426	29.083384193317418	28.577280100692803	25.287507136390744	34.77402962807328	33.05832077662228	32.4856402128042	32.84742201664882	29.843447827666807	40.30377745208395	43.13659615792317	40.30496059907868	40.95250196606351	39.30008988592427	38.951661616768504	44.112914628355455	44.561298487801984	43.47226702406598	42.258453763181464	37.79460863010198	39.72542684064051	28.306010092287536	30.360610924429434	27.99739967946482	30.90682826716813	33.73042680268851	29.508780898592423	25.955009967000382	25.349185613957886	27.033824072466846	30.532914301227603	30.30218296594584	30.501176322726963	28.520932904343713	29.803347267533585	38.390069496901134	34.621505675906285	32.65370000767985	29.702181380728092	28.34940833328512	36.493935613120264	38.94196906490366	38.016324257453995	35.85803967268635	39.284291722130845	39.17047617520197	43.60636193277871	39.357119504955726	39.96848011633261	45.96852874095834	30.669627197700223	30.5817330033992	24.31576723916473	27.390829091312426	28.16519613745856	31.64850195104029	29.79407258386988	31.34371519092268	31.25468745077442	30.0542529672314	32.828751292029786	30.204141166066353	31.72253950579127	34.84788294545328	27.307656745777972	32.267637587865	30.65405368298208	32.80049269938401	23.321364068576763	29.170085170281595	30.299875355258457	30.414599389996145	35.278625612589984	30.566889157797668	33.820224893827785	44.155410154033916	38.02877791967325	40.7020983693178	39.64922498704826	41.862328048174135	29.15494984044494	27.053152201568196	28.324869284691317	31.94375774397211	26.337992087811138
EPI-562_XH-LF	24.088983184258232	25.91598958872288	23.586484906454526	24.511088875666047	26.883925076767262	46.52669857972335	40.61907598088145	39.89311896224907	41.16910981508833	41.0061451775674	24.54782882422175	24.86750990154642	24.99320866092087	24.32496215881903	21.679268987845866	28.997028922986388	27.31972964910247	27.142316987239795	27.660018615379	24.836934448067456	31.95903057607252	33.831459483118245	31.338290904054176	31.779828360079808	31.20156812449958	30.571776358932716	34.67616507444851	35.14473982080917	34.0549087094397	33.23663551192951	30.09930967692746	31.164565695725244	24.148684917215558	25.887876244717017	23.867607645668162	26.062644043047143	28.225817995021163	25.248377164035222	22.29291092565702	21.541007031154233	23.100952146064984	25.670566682013874	25.525544747651942	25.640684340754913	23.916891841267958	24.88693089583804	29.789564338151482	27.311968156950414	26.729504653389185	24.700374368742636	23.802250178557536	29.66450300393803	30.291783576390092	30.116680095224837	28.45454741120713	31.36121538721439	30.493355274823458	33.25141217103071	31.186216845647937	31.090171563009225	34.63964069285233	25.988723534435042	26.23943499173199	20.91970260753299	23.61171147653255	24.076276101818557	27.117712162548298	25.322123602872026	26.441065464768023	26.784694088187923	25.51542174694328	26.81836662947492	24.534490661991782	26.19128084985442	28.6130966505187	22.46351937375521	26.72496548606349	25.498620168874854	27.08614526024104	19.820797889700536	24.24840662985305	24.861003922741002	25.12727621795923	28.727150921554514	25.092894679454563	27.3705834145856	36.691084864574684	31.868807676640117	33.49083021014261	32.41072951291796	33.83484030962071	24.679109948389495	23.28059104261274	24.19194418962646	27.01016059240741	22.503183760205847
EPI-562_XH-LGF	30.641292634090345	32.21057644132477	29.442557214397922	30.637563418167343	34.12721710440482	70.40740116626202	62.016901138896536	59.778777567162244	60.56533475760537	60.39829520880388	30.329339171810226	30.805605972852458	30.75425776728633	30.249073637039327	26.332459047758636	36.87174125691053	34.7032657582765	34.49269579481723	34.74018776689743	31.442054198917635	41.5007411441853	44.10472360709328	40.99527725112484	41.83207928816481	40.268651632341715	39.972238582227845	44.943020195688014	45.46257032639957	44.536023070378675	43.34775961129618	38.984145012061475	40.34964548602377	29.9471112552949	31.985852040821932	29.409712847904714	32.51701193807367	35.370302525161435	31.34644747073482	27.172365110760094	26.42009159118267	28.846366504189053	32.19187749163275	32.31073937582476	32.19616401620539	29.99892183369937	31.575958911433194	39.712009752072106	36.38357723366326	34.78971466729461	31.714426219735795	30.467026803238273	37.88334836595079	39.81250319594482	39.22261201814111	37.061023391937226	40.67660071172077	40.003399442089794	44.81047888285916	40.89188907042154	41.195877128281786	46.867646840014366	32.4500114128362	32.44567213070927	25.733047809454312	29.007240559951764	29.7216109692974	33.72292268423464	31.792906257598585	33.25707852210561	33.125469416812436	31.928017104103404	33.91678361741653	30.750775152674354	32.86119121800805	36.26881845788566	28.195781916586565	33.96598995345156	32.27624081828792	34.42009508666037	24.541146337707318	30.3726809624401	31.66668139646453	31.95675581167041	37.071903317194526	32.045678384152815	35.48881206856602	46.285252044461934	39.937730323379476	42.27415591972463	41.29594650689097	43.77699615531779	31.03676174174519	29.012436104022264	30.057932432739783	33.71667136876008	27.852915466583717
EPI-562_XH-LL	25.805717987757777	27.462541775900387	25.054128385203107	26.085314553590948	28.702986357418684	53.6239210619933	47.44123620513006	46.16743173392407	46.808211536368425	46.47928780815993	26.008636153358694	26.267602128187878	26.57677359633049	26.032291141094706	22.97742289516516	30.835591670791494	29.238768789938415	28.954382244702142	29.395650596954173	26.484834035048504	34.18796296512339	36.174199681308686	33.52764468724262	34.25972986802476	33.56993797689392	33.04185281598954	37.245792839503295	37.8798537180502	36.82795459500403	35.806912970563594	32.362225181125254	33.60676924290652	25.563911675522426	27.40452819806823	25.314593840172677	27.70899515908324	30.048282281501013	26.92256813007209	23.65857800305528	22.96580435142744	24.6517834224581	27.54807822951933	27.38991092884448	27.45157482004734	25.551092007284144	26.64040122087097	32.73162970972	30.342370306288586	29.327399575992466	27.092684054624392	26.069721977395357	31.846840158584882	32.83142566356062	32.5295409259086	30.668738572202415	33.69081911365705	32.83564282055967	35.91045099031209	33.49900395710636	33.54562238798422	37.46070343769196	27.823072598035534	27.714152491529514	22.15591014852823	24.881133209070438	25.509300715842986	28.785642537823865	27.11930141965864	28.23103471224424	28.44213301924796	27.103079606726045	28.803004174321515	26.154637742010653	27.958003347349948	30.577562719305796	23.99400980086359	28.64548057462488	27.286661632456923	28.990477662871225	21.1353970270441	25.856679529971355	26.541018255430327	26.783346312886355	30.86144972811358	26.856575175919076	29.441310983906607	39.2595398344786	33.92961036260457	35.66359933493232	34.49225952395509	36.15515410443867	26.46149147525706	24.581158492864468	25.800636906573438	28.793720466443492	23.963228636063985
