	bladder	bonemarrow	brain	breast	colonsigmoid	colontransverse	heart	hypothalamus	kidney	liver	lung	lymphnodes	ovary	pancreas	placenta	prostate	skin	stomach	testis
EPI-561_XH-ZXL-2	0.045899920089082884	0.08762198266111018	0.044075690858191074	0.05030703513955689	0.061385382494041296	0.06406229871379723	0.04667036143423797	0.04188110073498397	0.04655427383986708	0.0505423586682828	0.057088477148876514	0.06320443117540292	0.04357951421057308	0.047533759731802065	0.04736366543525033	0.04543667989892072	0.049259664031740036	0.06277606470076279	0.04475733903352019
EPI-561_XH-ZY	0.04564154118783608	0.09444503540844854	0.04363193316448932	0.05002339653802814	0.06112958758611633	0.06350643564737914	0.04653743861956606	0.04170825251606754	0.04601096117861809	0.04952880476561423	0.05717014854240185	0.0625253162828311	0.04324728164707984	0.04700905472202369	0.0473344799061073	0.04534475203413191	0.048788895990500514	0.062252372974388334	0.04416431128837199
EPI-562_XH-DDF	0.04631712215989337	0.0891320796607686	0.043810878712445336	0.05023221579831232	0.06057650288663905	0.0631637668537488	0.04706939803034698	0.04216680259379004	0.04646152780158633	0.04983044448789076	0.05684685258614471	0.06185124558995955	0.04422118581968236	0.04821475661827151	0.04789320607596066	0.04568416563211534	0.04885643101526522	0.06307199619728948	0.04459942147988969
EPI-562_XH-DLH	0.046606085306171205	0.08392537648139477	0.044822496453871416	0.05073693422758217	0.060243431840328425	0.06269628182662636	0.047668725701161985	0.04293796889366248	0.04714716146953122	0.050473334587545736	0.05647455979460213	0.06078188703796412	0.04468620007680235	0.048688300355175115	0.048010550051157924	0.04609755512824206	0.04931880542551024	0.06304989582337871	0.04563444951929175
EPI-562_XH-FZH	0.04652492589739795	0.08444118047971702	0.044457125628965456	0.050511404918958454	0.06077367601165801	0.06333770506488588	0.047377906221361905	0.042406668177331186	0.04688031177946029	0.050411858547365344	0.057029110923197415	0.06147309899225061	0.04440619004720204	0.048470210934505854	0.04787474149562362	0.045995148892375284	0.04921048941176978	0.06329774719954868	0.0451204993764252
EPI-562_XH-GWY	0.045896790647591154	0.09377651285096615	0.04322848788047261	0.049967155304097635	0.0608888495966395	0.06323766867719509	0.046551294711918184	0.04167486016621076	0.04605555725165412	0.049980717640396036	0.05689759345283377	0.06236447191012996	0.0435740732635984	0.04778968079557046	0.04749094469641426	0.04540754732565359	0.04867326860058927	0.0625556147420478	0.043988910486021236
EPI-562_XH-GXH	0.04543449443668916	0.09613728707662772	0.04342093669084307	0.04995018674426065	0.06034785196204716	0.06268717151523485	0.046306584567130854	0.041348186706582406	0.04629334298778033	0.05133053443313269	0.056528410898039845	0.06191718938839133	0.043171659670916435	0.047525362532847844	0.04741345304573061	0.04535537316001458	0.048839174547029046	0.06172045904098819	0.044272340595713
EPI-562_XH-HXX	0.04567289534205619	0.0895812376783259	0.04399303816444652	0.05051251940598823	0.06145229338352892	0.06394681373395499	0.04636713994823541	0.04176694160246106	0.046086436069505514	0.04977695557022229	0.05742404247595954	0.06438741117447945	0.04338685247968253	0.0470400384985159	0.046862810455946154	0.04531720114911875	0.049266369618758236	0.06258220186774073	0.044576801381073665
EPI-562_XH-JLG	0.04518684277735974	0.10251115919465884	0.04243580148453256	0.04926878899114809	0.061192133650867564	0.06345277859197421	0.04573021741695229	0.04074534081087927	0.04523431562368755	0.049482780555164516	0.05700196646652993	0.06288863386421414	0.04265391961466409	0.0465746791738209	0.04742572600636634	0.044796989559353455	0.04847429102754964	0.061778445631544755	0.04316518955873217
EPI-562_XH-LF	0.04713114708513497	0.07889256074864293	0.04540645320959866	0.05126765719896511	0.059920213057253695	0.06233810484739906	0.04834015762452397	0.04345172450462193	0.04737781932261294	0.049901698898015094	0.056521539195451734	0.06058357783865951	0.045565988738197644	0.049467048148167055	0.04850159864208817	0.04652496127988199	0.049466253276778296	0.06346284694351441	0.045878649440492955
EPI-562_XH-LGF	0.04594633975605245	0.09161426663591635	0.04343385529578029	0.05039026139413162	0.06062282216742908	0.06280456082300803	0.046581384156189024	0.04160864564914384	0.04630161821915978	0.05062921220734199	0.056944988592631175	0.06253639433018626	0.043693294952444804	0.04792602300627095	0.04738978163101869	0.04551248497963626	0.04921421117613309	0.06247811701206284	0.04437173801546349
EPI-562_XH-LL	0.04661312511033797	0.08422609069778893	0.04477537665892313	0.050744774827843585	0.05975331174241425	0.06237040010362153	0.04763902950750048	0.042984431806464156	0.04712802331170885	0.05097399713735642	0.05657817433968956	0.06066973539505019	0.044852712251294	0.04891400451318395	0.048145711880046134	0.04619430860039227	0.049195029727367355	0.06285793892148565	0.045383823467531524
EPI-562_XH-LQF	0.04669912843198997	0.08357350242537932	0.04442502783636301	0.0507729026450634	0.060330841771189345	0.06274120337349465	0.047621541060988995	0.04264482685215453	0.047129047370253224	0.05070529800922396	0.056656937119813684	0.06097360643622732	0.04484639366249221	0.048796184718824645	0.048293011905197476	0.0462185395015554	0.04940441794736615	0.06314256343163734	0.04502502550078531
EPI-562_XH-LYM	0.0457936736808854	0.09365421515069607	0.045009055103053565	0.05115896151407609	0.05845143699224858	0.060657368101843835	0.04689779590374033	0.042306901979620684	0.04658742297711101	0.050058358668862546	0.056938491093782545	0.0634563554446263	0.04357327418751042	0.04735487507535601	0.04665020438995223	0.04558622005552173	0.04974930281766084	0.06054076812265196	0.04557531874079988
EPI-562_XH-LYP	0.04572053672594051	0.0920758874491518	0.04343422239064549	0.050180210288193805	0.060246667852033406	0.062445541883449904	0.046320578334890436	0.041466184605372665	0.04678478098046039	0.053079937833325194	0.05649465039628419	0.062142658130500204	0.04349716495600413	0.048149931888507164	0.04717038518918939	0.04561282330749288	0.049053963150736256	0.061711614386839524	0.0444122602509824
EPI-562_XH-PST	0.04722388585631522	0.07714673284491273	0.04523849643402834	0.050931284012290454	0.05965014481356271	0.0624854108611369	0.048282195544043546	0.04346507999605577	0.048106164974099835	0.052550520003526335	0.055719897860381486	0.05888721860405389	0.04558013623760394	0.05020927433805596	0.048986639547290135	0.04702106557772966	0.0492531758834019	0.06325937829950166	0.0460032983120094
EPI-562_XH-WJL-2	0.04559233860452443	0.09779774496511331	0.04335961712826097	0.04980562503222455	0.06039007853390464	0.06297741934093919	0.04627197480698745	0.041532063105690666	0.04570546634366307	0.04964597849534659	0.05656703749585525	0.06214302386396765	0.04337344985205237	0.047400791604352996	0.04772093138717467	0.04515374713967073	0.04855207733058217	0.06209525519702069	0.043915379772668635
EPI-562_XH-WQS-1	0.04384598066745938	0.11812914781309843	0.04132780556411345	0.04843658184866152	0.060727849097854066	0.06297472116781347	0.044210820177415844	0.03969750310838273	0.04405708417031587	0.04928151210653843	0.05657078365452249	0.06354058405756634	0.041172396764921994	0.0451872425800798	0.04660388066173057	0.043760853353201734	0.04760257918769125	0.06058409921989789	0.04228857479873453
EPI-562_XH-WQS-2	0.044952312588580595	0.10350957724864977	0.04252264927074866	0.049280335568598	0.06095167547200688	0.06320770747271896	0.04571827979159907	0.04086132983165096	0.045276379702973886	0.04980814452605846	0.05672103044846868	0.06246420784813967	0.04257646604030366	0.04679149928211394	0.04746013635822368	0.04470295945127066	0.04805685132719608	0.06177134721384132	0.04336711055685708
EPI-562_XH-WSP	0.046209850155488376	0.08859204338756221	0.04455223552427206	0.05058282510371844	0.060301245654896224	0.06301537216399361	0.04723783591277485	0.042748470461266244	0.04642764838214943	0.04928575287606075	0.05655138739237065	0.06150878978699166	0.0442930355855134	0.048255799319936295	0.047897309798300584	0.045830581445273806	0.04881542967201723	0.06291447796863425	0.04497990940877967
EPI-562_XH-XFL	0.04664855379928126	0.08571544134105764	0.044619621322709614	0.05061233209866095	0.0599644820041428	0.06256810319452882	0.04763416917473342	0.042787416889444874	0.04684981278452739	0.04986337355409636	0.05674962930941727	0.06144523950362034	0.044725036977908354	0.04858834444261205	0.04799675588689636	0.0459521325735656	0.0491336440412523	0.06305310591499637	0.04509280518654827
EPI-562_XH-YST	0.04677264057553471	0.0859951552075827	0.04488505223219295	0.05093451358037737	0.05990734373727177	0.062334112729582426	0.047672549706460024	0.042929967931424666	0.0468115766306658	0.04936644487722836	0.056637830501760314	0.06101327491921754	0.04489816018568631	0.04833472853158926	0.04806218852504368	0.046168534416254264	0.049409028485588015	0.06249146380454435	0.04537543342199539
EPI-562_XH-YX	0.04627433396365936	0.08542744786650916	0.04458029663893091	0.050680396107985026	0.060848456386447335	0.06350159632807338	0.04727134015815249	0.04258470066101463	0.04659491204646204	0.05024058332410283	0.05652441148715757	0.061601617567593976	0.044327721749123784	0.048592553383911226	0.047724572357594704	0.046011964924379374	0.048785930787625505	0.06336171520572008	0.045065449055556706
EPI-562_XH-YYM	0.046965230584116335	0.07292367013609423	0.044995812802125404	0.050192883474749365	0.06039123790458392	0.06317775042012919	0.04794664303394238	0.043462894614364145	0.04915251571738004	0.05924142194777089	0.054815832624078804	0.05665989229234374	0.04504986139749461	0.05162404281185948	0.04861915435625153	0.0474122767635442	0.04863389458147005	0.06306204721991085	0.045672937317791006
EPI-562_XH-YZS	0.03978072288526733	0.1528398134457466	0.03876368852691157	0.044993859621857445	0.06374920575698449	0.06610500243268172	0.04009774080595479	0.036596136206664215	0.040672597819763824	0.04797649135245147	0.05566215306843146	0.06695426606908408	0.03636084948532486	0.04095387617720812	0.04434497219881303	0.0409187256445362	0.0445780114892734	0.059346976642611834	0.03930491037043346
EPI-562_XH-ZGZ	0.04664416659208458	0.08494720021377017	0.04432295375380517	0.050775291300224304	0.06045234140647614	0.06302440453273336	0.04750293220288478	0.0427240206861505	0.04678359549053029	0.050099478899690776	0.05653454181917444	0.060922535959529456	0.04476345467658061	0.04882509558435764	0.04815057732610599	0.04610828983864801	0.048947987221363884	0.06356977547340222	0.04490135702248772
EPI-562_XH-ZHY-2	0.04627484294969072	0.08481450104549593	0.04437406875756686	0.05025113704424213	0.061698054009368994	0.06434114442203476	0.04713810992518974	0.042450117944994335	0.0464205737128563	0.04954673889885859	0.05683224613809456	0.0618843846235323	0.04429030135616276	0.048358834094197105	0.04785529441255323	0.045913797131249996	0.048604514687859736	0.06412174192177263	0.04482959692427942
EPI-562_XH-ZJL	0.045676522981878354	0.09755552439848349	0.043015165492338664	0.05004281637110008	0.060781127433560796	0.06315406305218708	0.04627714690552767	0.04117391279760263	0.045712290460938686	0.04926901314947314	0.05705844757837231	0.06277604518366268	0.043544643689582364	0.04726614296823153	0.04711353976801821	0.04517581946352636	0.0487010022592416	0.06200672287458339	0.04370005317169104
EPI-562_XH-ZXY	0.0454965626686434	0.09678456671969543	0.04375614367871894	0.050106703571264136	0.060337395441100825	0.06269100022123988	0.04646067304927204	0.04176290622136068	0.045877457634294995	0.049301216673983884	0.056789821412456754	0.06251647777588494	0.04336443503069228	0.04724125797301057	0.047397827990539626	0.0452587564261018	0.04866396296652856	0.061793247239385105	0.0443995873058263
PC1_PDAC1849595	0.04497094776164369	0.1036174935605489	0.04224323543514114	0.04923739078692547	0.06140742573722507	0.0637064236840837	0.04558498154471398	0.04072515958346997	0.04476660382796018	0.049173217673320946	0.057238093275745305	0.0637367376595482	0.04253494332297444	0.04667326321600476	0.04667187708281787	0.04465713382819844	0.04795437678678457	0.06222599600139796	0.042874699231495735
PC1_PDAC2477571	0.044354217961888626	0.10894685404689348	0.04230932291460904	0.048921835764171744	0.06099088639419641	0.06340920280509979	0.04512923152237417	0.04055508722654308	0.0447869700225288	0.049588668245142964	0.0567665442927448	0.063151221048693	0.0418043029641754	0.046112469888715035	0.046610958120403265	0.04432998216952631	0.04773947916838256	0.061441749639815205	0.04305101580409618
PC1_PDAC2483179	0.04682980770212677	0.0621983888325545	0.044503477981049415	0.04959574388467552	0.06272231365587515	0.06602264385742171	0.04773066584657968	0.04309546091502556	0.049822259741004515	0.06429289048797056	0.053772139348953384	0.05413329048874743	0.04533044911030121	0.05404769135465724	0.04881354556256095	0.04799609371401542	0.047560526937221716	0.06637050251453357	0.04516210806472574
PC1_PDAC2539167	0.045030833835616714	0.1048815373459617	0.04106528853852641	0.04887828179297635	0.061681045559659156	0.06359720191706256	0.04535826228292849	0.04025244987646289	0.044638785607633624	0.05117802740985423	0.05717238496690486	0.0632104850780504	0.04266092252888704	0.04741125734730147	0.04646273876717129	0.044854035447624806	0.047462207537973415	0.06255083707275508	0.04165341708664952
PC1_PDAC2553762	0.04508147856222351	0.09694767327418878	0.043979168955764446	0.050369944330153224	0.06053979126946304	0.06300591418584016	0.0461414288999832	0.041607260393239066	0.04550593901647921	0.049174266281216704	0.056984653513791714	0.06408985917148184	0.04287014129618725	0.04676574623205882	0.04674317149240389	0.044977528938089664	0.04872963405080204	0.06206090240630135	0.044425497730332164
PC1_PDAC2555661	0.045844473462073314	0.07646505814172237	0.04449377918732336	0.049617075101213715	0.0623410025546787	0.06511470803178823	0.04702911103158466	0.042723257803601714	0.048420136532420374	0.05927064076373118	0.05466420969841238	0.05759607416015868	0.04392418537694345	0.0509251048822226	0.04787156768899716	0.046911406857721646	0.04777650205016786	0.06397957194419666	0.04503213473104172
PC1_PDAC2572409	0.04749057125290846	0.07224350909315698	0.04482061460800302	0.049747476659384615	0.061257555194224884	0.06427267963522396	0.04820706452456212	0.04388472360536213	0.049104866014413676	0.0576573887620829	0.053471990196193246	0.0536451578102703	0.04624326488062025	0.05222320824695146	0.050372652706362674	0.04807330289942423	0.04774353374854372	0.06437009944444373	0.045170340717867644
PC1_PDAC2576116	0.04586253721966518	0.08953293290535973	0.0430666756613385	0.04947671289408367	0.062015797357215685	0.06453398796382791	0.046704231097730066	0.04169043867612976	0.04627714689489037	0.05197750889397692	0.05648869684632585	0.06105016003914134	0.04367787050073566	0.04876327640363091	0.047528802359862406	0.045747704486850935	0.04794314891230152	0.06389769325264556	0.04376467763428798
PC1_PDAC284686	0.04534244377472954	0.09932454097037528	0.04258134748547428	0.049858566783405445	0.060704475068474886	0.06300553472280823	0.04627105597474175	0.04092102438771142	0.04568020132907593	0.05037600708353774	0.057276477433965585	0.062325310902552215	0.042924606771637466	0.047138050045925896	0.04703762373114734	0.04499691693877834	0.0486294847039025	0.061963068787452835	0.0436432631043033
PC1_PDAC3110384	0.04540822599345115	0.09154035619925917	0.043801280188747606	0.04997416414514007	0.061470423671828846	0.06421751145427579	0.04631181537556557	0.04171789067241171	0.04611110270493462	0.051278486857998455	0.056337475134519734	0.061775457913757305	0.04326108684453563	0.048069040050611134	0.04735108142455523	0.0455143061526048	0.048265723270921615	0.06331015241905408	0.04428441952582759
PC1_PDAC3116673	0.04506499255410444	0.09993213128785139	0.042076221250486406	0.04909124553930586	0.06186417387755433	0.0642449562324093	0.04545080616438354	0.04047114982237355	0.04534258570983022	0.051294466793003014	0.056725253621147644	0.06237575051262247	0.04265961956706996	0.04735345485780005	0.047333921691056734	0.04479795207640461	0.048127242401380714	0.06287255893549701	0.04292151710571875
PC1_PDAC3123657	0.04441366589389748	0.10118717950324956	0.043254247020189325	0.049215469341890104	0.0612921831483109	0.0638514179045495	0.04541613881876133	0.04136340163997238	0.04555274772129415	0.05197200656024903	0.05589118778354902	0.062184973234167766	0.04212684564219778	0.047114510715773	0.046712887848534355	0.04485791990252529	0.04759049566321635	0.06226312023362944	0.043739601424043276
PC1_PDAC3130107	0.0460976455899683	0.08543309925500098	0.04403644768384651	0.049652958023089964	0.061095863444134875	0.06371062712922466	0.047053657995821216	0.042501444773027204	0.047336110921818685	0.05434677023206933	0.05538923713648773	0.05862882320118681	0.04421748323592414	0.04952671207439736	0.048335997068233987	0.04631682153986743	0.04818411842425462	0.06344142416916249	0.044694758102483786
PC1_PDAC3140986	0.04756365376969747	0.06306955800914046	0.04412287529812953	0.049655690105449825	0.06221543726562288	0.0652957735694929	0.048206834593946105	0.04337596557446624	0.04976302160518748	0.06269804574229429	0.05345206263640274	0.052986703629269535	0.04618106622150912	0.054226190442628906	0.050186403294427355	0.048401091165326406	0.04763582774035362	0.0660773783446921	0.044886420991962904
PC1_PDAC3156402	0.044737790086282536	0.10742458664433513	0.042310928065838325	0.049072179450425066	0.06064556986496211	0.06286193303351119	0.045446796936547726	0.04071645121175797	0.04496256847625053	0.049549803708150715	0.056769643169105856	0.06218225399804256	0.04237483527929859	0.04647756643553936	0.04709947613760009	0.044599587358540256	0.047959363715921376	0.06168395864568321	0.04312470778220754
PC1_PDAC3158233	0.047036438189410404	0.07621856509709089	0.04464477268311318	0.05041792062095664	0.060690447063300706	0.06350942933031115	0.048005114008328735	0.04339410761868999	0.04804511591753583	0.05456813588150116	0.05530114348419195	0.0578131374000251	0.0455210954090826	0.05073712475067242	0.049102755038254536	0.047162144126937124	0.04852168585458377	0.06403202356108402	0.0452788439649301
PC1_PDAC3170348	0.044863803478828075	0.10284414395455628	0.04338545758976927	0.049971265296851586	0.06047212696265651	0.06286831960810839	0.04569370323287654	0.041373604397954275	0.045038905451284986	0.04885078978416889	0.056713474834501926	0.06364155326020156	0.04257328588511895	0.046469145467274924	0.04675546015152164	0.04477303503172985	0.048305173868307676	0.06160325894623422	0.04380349279805443
PC1_PDAC3175888	0.045454057387784366	0.09463756087169714	0.04375202137985679	0.050008857183069355	0.061128477188072614	0.06375223879732005	0.046481359883062394	0.041904813339940346	0.04575559210360663	0.04966776321176523	0.05660922853934909	0.061876324349050826	0.04343522437432753	0.04765867844994452	0.047305489366404	0.04535489789704367	0.048136721505746674	0.06286023044058914	0.04422046373136939
PC1_PDAC3180741	0.0469071964968885	0.08283298668838422	0.043641755938445194	0.04994562829491895	0.061874288264496674	0.06479736802568226	0.04777412900668702	0.042430388372565846	0.04698593379071392	0.05030788201712429	0.05723558329117283	0.05905847194452242	0.04471190059959067	0.04917256376341944	0.048990135023946106	0.04644489788510034	0.04842187938370862	0.0641730484469168	0.04429396276571581
PC1_PDAC3181634	0.04682582832391626	0.08206506698977473	0.04462000088875751	0.05070250399941194	0.060138194132407764	0.06271457785781367	0.047879957545090945	0.04302943878833285	0.04717946490372629	0.051610254940030915	0.05629464047698624	0.06002579824222208	0.04512446816800428	0.04968190581755145	0.04820482052421529	0.0464174015633655	0.04888168049738641	0.06354310283128908	0.045060893509716676
PC1_PDAC3183057	0.04615705917218944	0.09194772046182512	0.04362252354601831	0.05025489176210544	0.060680813505339486	0.06301691098189124	0.04699866557561249	0.04193310719099557	0.04608137873745436	0.04949785443365987	0.056919011034624274	0.061913889641112156	0.04402857320355391	0.04799047065120916	0.04760910252110771	0.04567301113912671	0.04868850744013009	0.0627134108808285	0.0442730981212161
PC1_PDAC3183786	0.0455849523245245	0.09441629531095849	0.043007958206534844	0.05001653282122144	0.06142678414492002	0.06389803026144834	0.0462879179991858	0.04126597384205881	0.04570413400285786	0.04986623171739413	0.05718341219843392	0.06308223342816029	0.04318915508423016	0.04740675705793378	0.04707458814099431	0.045220766882400176	0.048703983547751455	0.06291236207845308	0.0437519309505385
PC1_PDAC3185834	0.04569706100171814	0.09563595927153991	0.0427259306410464	0.04963868666513606	0.061274539900257566	0.0638262899212524	0.04636110398382019	0.0413570381975296	0.04577325169674014	0.050345911139823674	0.05692005531172072	0.06174254909570926	0.04351007461765666	0.047733369046380376	0.047610018121519326	0.045297842988492654	0.048332931785993016	0.06276529022280818	0.043452096390855934
PC1_PDAC3186018	0.04481811606331964	0.10329727882288842	0.04262838060335069	0.04946844005003216	0.061240341600844544	0.06359726505840971	0.04558211173965046	0.04086390614733123	0.04494081290713008	0.049073276683694884	0.0571645294659545	0.06391037939834478	0.04230451733335894	0.046294900289667686	0.04678951376099252	0.044582843652352065	0.04819218935022343	0.06193247216614025	0.043318724906314186
PC1_PDAC3186965	0.04583308346921308	0.09359496184817008	0.04307077032357344	0.04975997807122595	0.061392775812851685	0.06396416550526605	0.04659527080774368	0.04158202550206737	0.04604564500222235	0.05031389372179079	0.05696113327575711	0.06091074223933191	0.04365066551145484	0.04779349172832344	0.047815054850206706	0.04556324883281625	0.048401709364569015	0.06286784452723278	0.04388353960618338
PC1_PDAC3187289	0.045709760157288115	0.09259645344055228	0.04364723613938365	0.050321230841751635	0.06096316577538593	0.0633815060990767	0.04653957419484263	0.04182378887924029	0.0458432575383274	0.04921378106120265	0.056968554357701644	0.06324321616315311	0.0435161264139309	0.047636443616219624	0.04720669957525674	0.04528688773351669	0.04877064018125868	0.06305324317105981	0.0442784346608516
PC1_PDAC3191324	0.04534381752919278	0.10143643339272625	0.04248739380710157	0.04925945278908705	0.06095092526011598	0.06341721486486936	0.04599505192579128	0.04108144123076103	0.0452395515085475	0.049450418423906135	0.05657679215265703	0.061807833390504614	0.043195496141527935	0.04752754574069605	0.047692781655993846	0.04501441512098248	0.04776128889267053	0.06273258363117849	0.043029562541690276
PC1_PDAC3212752	0.04582560567311924	0.08635627068363551	0.04361944823808501	0.049529653815946886	0.06196321578100821	0.06456761373656397	0.04659275255498918	0.04208146345844586	0.04689147668858052	0.054348346823713284	0.05552558017860599	0.05929069440785841	0.043887071994598834	0.04964102644802013	0.04782571044705188	0.04609124268402923	0.04791479294408474	0.0639214258975932	0.04412660754406993
PC1_PDAC3220586	0.04619169845683222	0.08694745736700162	0.04432401202772837	0.050850417889515345	0.06097861910305101	0.06355798183219924	0.047187717305655776	0.04251062499216637	0.046178662399220485	0.049293007505654844	0.05710360497413957	0.06231406375581126	0.044171519324045526	0.04812643314907197	0.047483086596553856	0.04589152032412634	0.0488909300342308	0.06332413968290677	0.044674503280088616
PC1_PDAC3224130	0.045756545677515026	0.09220556471816366	0.042958882615242854	0.049803959171758984	0.06164476041786288	0.06398306920444742	0.046288183239031305	0.04144962931909954	0.045914499477251854	0.050558129077739905	0.05686950443220994	0.06255620626594557	0.04356645602549199	0.0478852421621652	0.047564929732957714	0.045407999205180884	0.048643776617248634	0.06321779003426142	0.04372487260642507
PC1_PDAC3281782	0.04525983615877212	0.09971332270122367	0.043208969468522145	0.04983851206616094	0.06058515576326754	0.06296083546412	0.04613857647523664	0.041470661458875756	0.04559830578822654	0.04928565945344339	0.056768937029917275	0.06261503662570246	0.04303043165396097	0.046962391540733506	0.047331630455335366	0.0449659168073244	0.04851736212223738	0.06181771795166993	0.04393074101526996
PC1_PDAC3572208	0.045417229284006023	0.09802372177653254	0.04270395818447681	0.050000415989843006	0.061064294865469305	0.06347738482384688	0.046006499403019326	0.04099683937639116	0.045354028219147434	0.04887322345160365	0.05755545834953805	0.06412599176659413	0.04293569607923686	0.04678956632043022	0.046921044162498524	0.044940075504156865	0.04880536934285386	0.062393736817310044	0.043615466283045336
PC1_PDAC40421491	0.04555285552753748	0.09202533326460931	0.04371960472902585	0.04930699460590646	0.06096343518589816	0.06378592695145781	0.046396269146649696	0.042236122275847214	0.04667237850826859	0.05353688715208768	0.055013600476034374	0.05887925783256589	0.04374859548347599	0.04906582808741903	0.048503113257566656	0.04601520626603099	0.047569201012745053	0.06294582365805758	0.04406356657881617
PC1_PDAC45191754	0.045829215772047106	0.08089241325012347	0.04432244045517156	0.050305697738784814	0.061285809211102375	0.06417262476680942	0.04679231888136753	0.04207749867443388	0.04773600466442573	0.056293471445570634	0.05594126409329591	0.06001145688426877	0.04371969600593034	0.04987063300645769	0.047391635133362336	0.046293843367375076	0.04864936821085413	0.06350412567030629	0.044910482768312845
PC1_PDAC46940768	0.044228164580143205	0.10696674598350647	0.042733392913620584	0.04905002495561801	0.06145332346387874	0.06404562312307535	0.0448845775324874	0.04061353725332655	0.04468693220344442	0.04917463974762979	0.056426065593990916	0.06412682648445116	0.041701406399655055	0.046053597040933814	0.046491879438514565	0.04426034183250477	0.0476930830643288	0.06211375023013086	0.04329608815875962
PC1_PDAC47961179	0.0456544272866931	0.09231045011360077	0.04338318146238873	0.050729569613588155	0.06099501146895808	0.06326139649909152	0.04652800258649279	0.04143225334552882	0.04581914304734786	0.049160528274277526	0.05809144678558736	0.06474170452987005	0.04314826809981189	0.04693731860994165	0.046557913971089146	0.04523120146011044	0.04944786282127239	0.062286571881017896	0.04428374814333201
PC1_PDAC48200247	0.043131192188090195	0.12108607695519971	0.04140965575940083	0.048141254315868486	0.06121368162728261	0.06360988640749232	0.043965641610091304	0.03938509402490497	0.043896293018999506	0.04980392649254655	0.056678269563680245	0.06360640816723458	0.040236453395822755	0.04465081593529403	0.04605098293638642	0.043404365511415466	0.04728543543224167	0.060274681523552816	0.042169885134495426
PC1_PDAC48289495	0.045792581545257525	0.09133343371896663	0.043995021651301355	0.050526445386985225	0.06052077469170871	0.06306150335198592	0.046637282969488394	0.04203097768736077	0.04597678782520531	0.049864990366423056	0.05688568596172983	0.0628652287009903	0.043770741226448924	0.0478375905078767	0.047246361865085816	0.045440931279270236	0.0489115636373716	0.06279228849112643	0.044509809135417355
PC1_PDAC48484713	0.046871633337842	0.06248197512113882	0.0439300272390315	0.04980904049649006	0.06132120871390835	0.06413796360139003	0.047585758151032304	0.04264901977551056	0.05023460683094493	0.06798401870165195	0.05366913975874312	0.05398247309128599	0.04542455008715742	0.054868419540131184	0.048462393977757555	0.048163432449193085	0.0481404493235792	0.0652671346747407	0.04501675512847144
PC1_PDAC50289226	0.04594414266023677	0.08758797624046143	0.04419265233852759	0.050408993628809164	0.06082354037044744	0.06349308347051702	0.046990022946404204	0.042190695933852364	0.04668180115259769	0.05152693611299883	0.05661874213564372	0.061602424053820506	0.04385447839876619	0.048386178080710475	0.04753507467613683	0.04582363303331398	0.0487876300899334	0.06274117196294407	0.04481082271387833
PC1_PDAC50748431	0.0447704304299856	0.09171054195410085	0.043467893662856534	0.04974779202686917	0.06151529611912413	0.064000186678602	0.04573159908022952	0.04117251163003744	0.04645428623295946	0.05543287317990347	0.056333000531100436	0.0620827569436173	0.042423515587289094	0.04836986964800378	0.04636659665117895	0.04531991530016427	0.048310860079954665	0.06263018251184671	0.0441598917521768
PC1_PDAC51069031	0.04641629694597172	0.08482285929996472	0.04261480267974404	0.049022862705991745	0.06183631803479621	0.06460341455153848	0.04675667599371291	0.041843775778309694	0.04738036633750572	0.05706065473919391	0.05459384862807478	0.05705769197562288	0.04472766838058867	0.05109353424014557	0.04873313011717496	0.04669209742104349	0.04730858145241252	0.0640913984210835	0.04334402229712462
PC1_PDAC51136656	0.0460557070716962	0.08612529198874436	0.0439023643879774	0.04991918757689701	0.06104476992864989	0.06373121298644581	0.04685621833766116	0.04223877976407	0.04692182684053758	0.053384727512050006	0.05567796091225439	0.059825262959327996	0.04420816622043681	0.049538239089227484	0.04829806355306057	0.04606749317984801	0.04819937570229858	0.06367514644117325	0.04433020554764358
PC1_PDAC51395351	0.045440713251422786	0.0937327581525283	0.04404370104771637	0.050094663749481745	0.06067934080965087	0.06342918158389502	0.04663216381246926	0.041931426860480465	0.04621433510100517	0.050546162516474195	0.05657655129875018	0.0618012230759297	0.04326596949386431	0.04757755608484378	0.047318151895586746	0.04534877019725368	0.04845791710464567	0.062344735089087173	0.04456467887491453
PC1_PDAC60548693	0.04585542720249789	0.0757042804595618	0.04287810098618095	0.04958353990467247	0.06268712959322544	0.06552510164698092	0.046368261295241395	0.04110278202825525	0.04833515743673068	0.06184773036488972	0.05510609742577466	0.05888339464105671	0.04380524223030259	0.05184630134790481	0.047225359414911336	0.046563269993428046	0.047895088026346275	0.06476742088279926	0.044020315119239865
PC1_PDAC60555075	0.04567054296766516	0.09391248238224745	0.044085140990764014	0.05038591751356502	0.06046359438758866	0.06294057004082626	0.04669955353869913	0.04214983383384317	0.04588719651908341	0.04914845676086586	0.056835724440031994	0.06269900174285033	0.04349237534525445	0.04737643205694354	0.04715022131300155	0.04538240754186749	0.048698088071638154	0.062410878724319864	0.04461158182894452
